ALUMNO_ID,Cod.Asign,Asignatura,Cod.Car.Sec,Cod.Curso,Convocatoria,Anho,Semestre,Doc.Firma,Aprobado,Anho.Firma,Primer.Par,Segundo.Par,Tercer.Par,TPLab.,Lab.,Proy.,Pond.PP,Pond.SP,Pond.TPLab,Pond.Lab,Pond.Proy,Asis,Requisito,Firma,Primer.Rec,Segundo.Rec,Nota.Final,FirmaCalculada
FIUNA_ALUMNO_010314,13802,LEGISLACION,IND-PLS13 ,6,2,2024,2,37387,S,2024,97,93,0,0,0,40,30,30,0,0,0,1,1,97.0,0,0,2F-5,
FIUNA_ALUMNO_010161,13802,LEGISLACION,CIV-PLS13 ,7,2,2024,2,37185,S,2024,72,70,0,0,0,0,50,50,0,0,0,1,1,71.0,0,0,1F-2,
FIUNA_ALUMNO_010814,13802,LEGISLACION,CIV-PLS13 ,7,2,2024,2,37185,S,2024,72,70,0,0,0,0,50,50,0,0,0,1,1,71.0,0,0,1F-2,
FIUNA_ALUMNO_004462,13803,ORGANIZACION DE EMPRESAS,MEC-PLS13 ,6,2,2024,2,36486,S,2024,0,0,0,0,0,0,40,40,20,0,0,1,0,50.0,0,0,1F-5,
FIUNA_ALUMNO_004663,13803,ORGANIZACION DE EMPRESAS,MEC-PLS13 ,6,2,2024,2,36486,S,2024,0,0,0,0,0,0,40,40,20,0,0,1,0,50.0,0,0,1F-5,
FIUNA_ALUMNO_006373,13803,ORGANIZACION DE EMPRESAS,CGF-PLS13 ,6,2,2024,2,37363,S,2024,100,89,0,80,0,0,45,45,10,0,0,1,1,93.0,0,0,1F-5,
FIUNA_ALUMNO_006800,13803,ORGANIZACION DE EMPRESAS,CGF-PLS13 ,6,2,2024,2,37363,S,2024,100,89,0,80,0,0,45,45,10,0,0,1,1,93.0,0,0,1F-5,
FIUNA_ALUMNO_005477,13803,ORGANIZACION DE EMPRESAS,CIV-PLS13 ,7,2,2024,2,37364,N,2024,94,98,0,80,0,0,45,45,10,0,0,1,1,94.0,0,0,,
FIUNA_ALUMNO_007996,13803,ORGANIZACION DE EMPRESAS,CIV-PLS13 ,7,2,2024,2,37364,N,2024,94,98,0,80,0,0,45,45,10,0,0,1,1,94.0,0,0,,
FIUNA_ALUMNO_005945,13803,ORGANIZACION DE EMPRESAS,MEC-PLS13 ,6,2,2024,2,36486,S,2024,0,0,0,0,0,0,40,40,20,0,0,1,0,54.0,0,0,1F-5,
FIUNA_ALUMNO_007833,13803,ORGANIZACION DE EMPRESAS,MEC-PLS13 ,6,2,2024,2,36486,S,2024,0,0,0,0,0,0,40,40,20,0,0,1,0,54.0,0,0,1F-5,
FIUNA_ALUMNO_004975,13803,ORGANIZACION DE EMPRESAS,CIV-PLS13 ,7,2,2024,2,36487,S,2024,0,0,0,0,0,20,40,40,0,0,0,1,1,47.0,0,0,2F-3,
FIUNA_ALUMNO_008799,13803,ORGANIZACION DE EMPRESAS,CIV-PLS13 ,7,2,2024,2,36487,S,2024,0,0,0,0,0,20,40,40,0,0,0,1,1,47.0,0,0,2F-3,
FIUNA_ALUMNO_005562,13803,ORGANIZACION DE EMPRESAS,CGF-PLS13 ,6,2,2024,2,36486,S,2024,0,90,0,80,0,0,45,45,10,0,0,1,1,53.0,0,0,1F-5,
FIUNA_ALUMNO_007839,13803,ORGANIZACION DE EMPRESAS,CGF-PLS13 ,6,2,2024,2,36486,S,2024,0,90,0,80,0,0,45,45,10,0,0,1,1,53.0,0,0,1F-5,
FIUNA_ALUMNO_005959,13803,ORGANIZACION DE EMPRESAS,MEC-PLS13 ,6,2,2024,2,37363,S,2024,72,85,0,80,0,0,45,45,10,0,0,1,1,85.0,86,0,2F-4,
FIUNA_ALUMNO_007533,13803,ORGANIZACION DE EMPRESAS,MEC-PLS13 ,6,2,2024,2,37363,S,2024,72,85,0,80,0,0,45,45,10,0,0,1,1,85.0,86,0,2F-4,
FIUNA_ALUMNO_006397,13803,ORGANIZACION DE EMPRESAS,CGF-PLS13 ,6,2,2024,2,37329,S,2024,63,85,0,100,0,0,40,40,20,0,0,1,1,79.0,0,0,2F-4,
FIUNA_ALUMNO_006831,13803,ORGANIZACION DE EMPRESAS,CGF-PLS13 ,6,2,2024,2,37329,S,2024,63,85,0,100,0,0,40,40,20,0,0,1,1,79.0,0,0,2F-4,
FIUNA_ALUMNO_004586,13803,ORGANIZACION DE EMPRESAS,CIV-PLS13 ,7,2,2024,2,37364,N,2024,0,96,0,80,0,0,45,45,10,0,0,1,1,51.0,0,0,,
FIUNA_ALUMNO_004827,13803,ORGANIZACION DE EMPRESAS,CIV-PLS13 ,7,2,2024,2,37364,N,2024,0,96,0,80,0,0,45,45,10,0,0,1,1,51.0,0,0,,
FIUNA_ALUMNO_005623,13803,ORGANIZACION DE EMPRESAS,CIV-PLS13 ,7,2,2024,2,37328,S,2024,70,85,0,100,0,0,40,40,20,0,0,1,1,82.0,0,0,1F-4,
FIUNA_ALUMNO_008201,13803,ORGANIZACION DE EMPRESAS,CIV-PLS13 ,7,2,2024,2,37328,S,2024,70,85,0,100,0,0,40,40,20,0,0,1,1,82.0,0,0,1F-4,
FIUNA_ALUMNO_006425,13803,ORGANIZACION DE EMPRESAS,MCT-PLS13 ,6,2,2024,2,37329,N,2024,70,70,0,100,0,0,40,40,20,0,0,1,1,76.0,0,0,,
FIUNA_ALUMNO_006852,13803,ORGANIZACION DE EMPRESAS,MCT-PLS13 ,6,2,2024,2,37329,N,2024,70,70,0,100,0,0,40,40,20,0,0,1,1,76.0,0,0,,
FIUNA_ALUMNO_005305,13803,ORGANIZACION DE EMPRESAS,CIV-PLS13 ,7,2,2024,2,37328,N,2024,50,70,0,100,0,0,40,40,20,0,0,1,1,68.0,0,0,,
FIUNA_ALUMNO_007873,13803,ORGANIZACION DE EMPRESAS,CIV-PLS13 ,7,2,2024,2,37328,N,2024,50,70,0,100,0,0,40,40,20,0,0,1,1,68.0,0,0,,
FIUNA_ALUMNO_006865,13803,ORGANIZACION DE EMPRESAS,MEC-PLS13 ,6,2,2024,2,37363,S,2024,82,92,0,80,0,0,45,45,10,0,0,1,1,86.0,0,0,2F-4,
FIUNA_ALUMNO_009386,13803,ORGANIZACION DE EMPRESAS,MEC-PLS13 ,6,2,2024,2,37363,S,2024,82,92,0,80,0,0,45,45,10,0,0,1,1,86.0,0,0,2F-4,
FIUNA_ALUMNO_005628,13803,ORGANIZACION DE EMPRESAS,MCT-PLS13 ,6,2,2024,2,37363,S,2024,92,88,0,80,0,0,45,45,10,0,0,1,1,89.0,0,0,2F-4,
FIUNA_ALUMNO_007371,13803,ORGANIZACION DE EMPRESAS,MCT-PLS13 ,6,2,2024,2,37363,S,2024,92,88,0,80,0,0,45,45,10,0,0,1,1,89.0,0,0,2F-4,
FIUNA_ALUMNO_006868,13803,ORGANIZACION DE EMPRESAS,CGF-PLS13 ,6,2,2024,2,36486,S,2024,63,90,0,100,0,0,40,40,20,0,0,1,1,57.0,0,0,1F-4,
FIUNA_ALUMNO_009616,13803,ORGANIZACION DE EMPRESAS,CGF-PLS13 ,6,2,2024,2,36486,S,2024,63,90,0,100,0,0,40,40,20,0,0,1,1,57.0,0,0,1F-4,
FIUNA_ALUMNO_006082,13803,ORGANIZACION DE EMPRESAS,CIV-PLS13 ,7,2,2024,2,37364,S,2024,80,93,0,80,0,0,45,45,10,0,0,1,1,86.0,0,0,1F-4,
FIUNA_ALUMNO_008277,13803,ORGANIZACION DE EMPRESAS,CIV-PLS13 ,7,2,2024,2,37364,S,2024,80,93,0,80,0,0,45,45,10,0,0,1,1,86.0,0,0,1F-4,
FIUNA_ALUMNO_006464,13803,ORGANIZACION DE EMPRESAS,CGF-PLS13 ,6,2,2024,2,37329,S,2024,60,90,0,100,0,0,40,40,20,0,0,1,1,80.0,0,0,2F-4,
FIUNA_ALUMNO_007603,13803,ORGANIZACION DE EMPRESAS,CGF-PLS13 ,6,2,2024,2,37329,S,2024,60,90,0,100,0,0,40,40,20,0,0,1,1,80.0,0,0,2F-4,
FIUNA_ALUMNO_006109,13803,ORGANIZACION DE EMPRESAS,CGF-PLS13 ,6,2,2024,2,36486,S,2024,60,85,0,100,0,0,40,40,20,0,0,1,1,55.0,0,0,1F-4,
FIUNA_ALUMNO_007610,13803,ORGANIZACION DE EMPRESAS,CGF-PLS13 ,6,2,2024,2,36486,S,2024,60,85,0,100,0,0,40,40,20,0,0,1,1,55.0,0,0,1F-4,
FIUNA_ALUMNO_006484,13803,ORGANIZACION DE EMPRESAS,MCT-PLS13 ,6,2,2024,2,37329,S,2024,60,70,0,100,0,0,40,40,20,0,0,1,1,72.0,0,0,2F-4,
FIUNA_ALUMNO_007622,13803,ORGANIZACION DE EMPRESAS,MCT-PLS13 ,6,2,2024,2,37329,S,2024,60,70,0,100,0,0,40,40,20,0,0,1,1,72.0,0,0,2F-4,
FIUNA_ALUMNO_006950,13803,ORGANIZACION DE EMPRESAS,CIV-PLS13 ,7,2,2024,2,37364,S,2024,73,89,0,80,0,0,45,45,10,0,0,1,1,81.0,0,0,2F-4,
FIUNA_ALUMNO_009449,13803,ORGANIZACION DE EMPRESAS,CIV-PLS13 ,7,2,2024,2,37364,S,2024,73,89,0,80,0,0,45,45,10,0,0,1,1,81.0,0,0,2F-4,
FIUNA_ALUMNO_008933,13803,ORGANIZACION DE EMPRESAS,MCT-PLS13 ,6,2,2024,2,37363,S,2024,73,90,0,80,0,0,45,45,10,0,0,1,1,81.0,0,0,2F-4,
FIUNA_ALUMNO_010341,13803,ORGANIZACION DE EMPRESAS,MCT-PLS13 ,6,2,2024,2,37363,S,2024,73,90,0,80,0,0,45,45,10,0,0,1,1,81.0,0,0,2F-4,
FIUNA_ALUMNO_006968,13803,ORGANIZACION DE EMPRESAS,CIV-PLS13 ,7,2,2024,2,37328,S,2024,53,70,0,100,0,0,40,40,20,0,0,1,1,78.0,75,0,2F-4,
FIUNA_ALUMNO_008942,13803,ORGANIZACION DE EMPRESAS,CIV-PLS13 ,7,2,2024,2,37328,S,2024,53,70,0,100,0,0,40,40,20,0,0,1,1,78.0,75,0,2F-4,
FIUNA_ALUMNO_010565,13803,ORGANIZACION DE EMPRESAS,CIV-PLS13 ,7,2,2024,2,37364,S,2024,82,85,0,80,0,0,45,45,10,0,0,1,1,83.0,0,0,1F-4,
FIUNA_ALUMNO_011802,13803,ORGANIZACION DE EMPRESAS,CIV-PLS13 ,7,2,2024,2,37364,S,2024,82,85,0,80,0,0,45,45,10,0,0,1,1,83.0,0,0,1F-4,
FIUNA_ALUMNO_009684,13803,ORGANIZACION DE EMPRESAS,CIV-PLS13 ,7,2,2024,2,37331,N,2024,80,70,0,0,0,20,40,40,0,0,0,1,1,80.0,0,0,,
FIUNA_ALUMNO_010199,13803,ORGANIZACION DE EMPRESAS,CIV-PLS13 ,7,2,2024,2,37331,N,2024,80,70,0,0,0,20,40,40,0,0,0,1,1,80.0,0,0,,
FIUNA_ALUMNO_005685,13803,ORGANIZACION DE EMPRESAS,MCT-PLS13 ,6,2,2024,2,37329,N,2024,50,100,0,100,0,0,40,40,20,0,0,1,1,83.0,0,0,,
FIUNA_ALUMNO_007386,13803,ORGANIZACION DE EMPRESAS,MCT-PLS13 ,6,2,2024,2,37329,N,2024,50,100,0,100,0,0,40,40,20,0,0,1,1,83.0,0,0,,
FIUNA_ALUMNO_009875,13803,ORGANIZACION DE EMPRESAS,CIV-PLS13 ,7,2,2024,2,37364,S,2024,92,86,0,80,0,0,45,45,10,0,0,1,1,88.0,0,0,2F-4,
FIUNA_ALUMNO_010831,13803,ORGANIZACION DE EMPRESAS,CIV-PLS13 ,7,2,2024,2,37364,S,2024,92,86,0,80,0,0,45,45,10,0,0,1,1,88.0,0,0,2F-4,
FIUNA_ALUMNO_006991,13803,ORGANIZACION DE EMPRESAS,CIV-PLS13 ,7,2,2024,2,37364,S,2024,94,94,0,80,0,0,45,45,10,0,0,1,1,93.0,0,0,2F-5,
FIUNA_ALUMNO_009551,13803,ORGANIZACION DE EMPRESAS,CIV-PLS13 ,7,2,2024,2,37364,S,2024,94,94,0,80,0,0,45,45,10,0,0,1,1,93.0,0,0,2F-5,
FIUNA_ALUMNO_006996,13803,ORGANIZACION DE EMPRESAS,CGF-PLS13 ,6,2,2024,2,37363,S,2024,87,88,0,80,0,0,45,45,10,0,0,1,1,87.0,0,0,2F-4,
FIUNA_ALUMNO_008971,13803,ORGANIZACION DE EMPRESAS,CGF-PLS13 ,6,2,2024,2,37363,S,2024,87,88,0,80,0,0,45,45,10,0,0,1,1,87.0,0,0,2F-4,
FIUNA_ALUMNO_009884,13803,ORGANIZACION DE EMPRESAS,MCT-PLS13 ,6,2,2024,2,37363,S,2024,92,86,0,80,0,0,45,45,10,0,0,1,1,88.0,0,0,1F-4,
FIUNA_ALUMNO_010823,13803,ORGANIZACION DE EMPRESAS,MCT-PLS13 ,6,2,2024,2,37363,S,2024,92,86,0,80,0,0,45,45,10,0,0,1,1,88.0,0,0,1F-4,
FIUNA_ALUMNO_008977,13803,ORGANIZACION DE EMPRESAS,CIV-PLS13 ,7,2,2024,2,37364,N,2024,90,90,0,80,0,0,45,45,10,0,0,2,1,89.0,0,0,,
FIUNA_ALUMNO_010316,13803,ORGANIZACION DE EMPRESAS,CIV-PLS13 ,7,2,2024,2,37364,N,2024,90,90,0,80,0,0,45,45,10,0,0,2,1,89.0,0,0,,
FIUNA_ALUMNO_005700,13803,ORGANIZACION DE EMPRESAS,MCT-PLS13 ,6,2,2024,2,0,N,0,0,0,0,0,0,0,40,40,20,0,0,1,0,0.0,0,0,,
FIUNA_ALUMNO_008143,13803,ORGANIZACION DE EMPRESAS,MCT-PLS13 ,6,2,2024,2,0,N,0,0,0,0,0,0,0,40,40,20,0,0,1,0,0.0,0,0,,
FIUNA_ALUMNO_005701,13803,ORGANIZACION DE EMPRESAS,CGF-PLS13 ,6,2,2024,2,36486,S,2024,0,0,0,0,0,0,40,40,20,0,0,1,0,54.0,0,0,1F-5,
FIUNA_ALUMNO_007909,13803,ORGANIZACION DE EMPRESAS,CGF-PLS13 ,6,2,2024,2,36486,S,2024,0,0,0,0,0,0,40,40,20,0,0,1,0,54.0,0,0,1F-5,
FIUNA_ALUMNO_005709,13803,ORGANIZACION DE EMPRESAS,ELE-PLS13 ,6,2,2024,2,37363,S,2024,93,87,0,80,0,0,45,45,10,0,0,1,1,89.0,0,0,2F-4,
FIUNA_ALUMNO_007662,13803,ORGANIZACION DE EMPRESAS,ELE-PLS13 ,6,2,2024,2,37363,S,2024,93,87,0,80,0,0,45,45,10,0,0,1,1,89.0,0,0,2F-4,
FIUNA_ALUMNO_009904,13803,ORGANIZACION DE EMPRESAS,CGF-PLS13 ,6,2,2024,2,37363,S,2024,100,90,0,80,0,0,45,45,10,0,0,1,1,94.0,0,0,2F-5,
FIUNA_ALUMNO_010577,13803,ORGANIZACION DE EMPRESAS,CGF-PLS13 ,6,2,2024,2,37363,S,2024,100,90,0,80,0,0,45,45,10,0,0,1,1,94.0,0,0,2F-5,
FIUNA_ALUMNO_009906,13803,ORGANIZACION DE EMPRESAS,CIV-PLS13 ,7,2,2024,2,37364,S,2024,80,88,0,80,0,0,45,45,10,0,0,1,1,84.0,0,0,1F-4,
FIUNA_ALUMNO_010768,13803,ORGANIZACION DE EMPRESAS,CIV-PLS13 ,7,2,2024,2,37364,S,2024,80,88,0,80,0,0,45,45,10,0,0,1,1,84.0,0,0,1F-4,
FIUNA_ALUMNO_009907,13803,ORGANIZACION DE EMPRESAS,CIV-PLS13 ,7,2,2024,2,37328,S,2024,63,70,0,100,0,0,40,40,20,0,0,1,1,73.0,0,0,2F-4,
FIUNA_ALUMNO_010769,13803,ORGANIZACION DE EMPRESAS,CIV-PLS13 ,7,2,2024,2,37328,S,2024,63,70,0,100,0,0,40,40,20,0,0,1,1,73.0,0,0,2F-4,
FIUNA_ALUMNO_009912,13803,ORGANIZACION DE EMPRESAS,ELE-PLS13 ,6,2,2024,2,37363,S,2024,87,88,0,80,0,0,45,45,10,0,0,1,1,87.0,0,0,2F-4,
FIUNA_ALUMNO_010832,13803,ORGANIZACION DE EMPRESAS,ELE-PLS13 ,6,2,2024,2,37363,S,2024,87,88,0,80,0,0,45,45,10,0,0,1,1,87.0,0,0,2F-4,
FIUNA_ALUMNO_011216,13803,ORGANIZACION DE EMPRESAS,ELE-PLS13 ,6,2,2024,2,37363,S,2024,78,88,0,80,0,0,45,45,10,0,0,1,1,83.0,0,0,2F-4,
FIUNA_ALUMNO_011890,13803,ORGANIZACION DE EMPRESAS,ELE-PLS13 ,6,2,2024,2,37363,S,2024,78,88,0,80,0,0,45,45,10,0,0,1,1,83.0,0,0,2F-4,
FIUNA_ALUMNO_006192,13803,ORGANIZACION DE EMPRESAS,MCT-PLS13 ,6,2,2024,2,37329,S,2024,67,50,0,100,0,0,40,40,20,0,0,1,1,67.0,0,0,2F-3,
FIUNA_ALUMNO_007673,13803,ORGANIZACION DE EMPRESAS,MCT-PLS13 ,6,2,2024,2,37329,S,2024,67,50,0,100,0,0,40,40,20,0,0,1,1,67.0,0,0,2F-3,
FIUNA_ALUMNO_009707,13803,ORGANIZACION DE EMPRESAS,CIV-PLS13 ,7,2,2024,2,37364,S,2024,100,86,0,80,0,0,45,45,10,0,0,1,1,92.0,0,0,2F-5,
FIUNA_ALUMNO_010207,13803,ORGANIZACION DE EMPRESAS,CIV-PLS13 ,7,2,2024,2,37364,S,2024,100,86,0,80,0,0,45,45,10,0,0,1,1,92.0,0,0,2F-5,
FIUNA_ALUMNO_005721,13803,ORGANIZACION DE EMPRESAS,ELE-PLS13 ,6,2,2024,2,37363,S,2024,98,92,0,80,0,0,45,45,10,0,0,1,1,94.0,0,0,2F-5,
FIUNA_ALUMNO_008147,13803,ORGANIZACION DE EMPRESAS,ELE-PLS13 ,6,2,2024,2,37363,S,2024,98,92,0,80,0,0,45,45,10,0,0,1,1,94.0,0,0,2F-5,
FIUNA_ALUMNO_010591,13803,ORGANIZACION DE EMPRESAS,CIV-PLS13 ,7,2,2024,2,37328,S,2024,53,70,0,100,0,0,40,40,20,0,0,1,1,69.0,0,0,2F-4,
FIUNA_ALUMNO_011867,13803,ORGANIZACION DE EMPRESAS,CIV-PLS13 ,7,2,2024,2,37328,S,2024,53,70,0,100,0,0,40,40,20,0,0,1,1,69.0,0,0,2F-4,
FIUNA_ALUMNO_010896,13803,ORGANIZACION DE EMPRESAS,MCT-PLS13 ,6,2,2024,2,37363,S,2024,100,87,0,80,0,0,45,45,10,0,0,1,1,92.0,0,0,2F-5,
FIUNA_ALUMNO_011806,13803,ORGANIZACION DE EMPRESAS,MCT-PLS13 ,6,2,2024,2,37363,S,2024,100,87,0,80,0,0,45,45,10,0,0,1,1,92.0,0,0,2F-5,
FIUNA_ALUMNO_009711,13803,ORGANIZACION DE EMPRESAS,CIV-PLS13 ,7,2,2024,2,37364,N,2024,96,93,0,80,0,0,45,45,10,0,0,1,1,93.0,0,0,,
FIUNA_ALUMNO_010208,13803,ORGANIZACION DE EMPRESAS,CIV-PLS13 ,7,2,2024,2,37364,N,2024,96,93,0,80,0,0,45,45,10,0,0,1,1,93.0,0,0,,
FIUNA_ALUMNO_005085,13803,ORGANIZACION DE EMPRESAS,ELE-PLS13 ,6,2,2024,2,36486,S,2024,0,0,0,0,0,0,40,40,20,0,0,1,0,58.0,0,0,2F-5,
FIUNA_ALUMNO_008071,13803,ORGANIZACION DE EMPRESAS,ELE-PLS13 ,6,2,2024,2,36486,S,2024,0,0,0,0,0,0,40,40,20,0,0,1,0,58.0,0,0,2F-5,
FIUNA_ALUMNO_010901,13803,ORGANIZACION DE EMPRESAS,MEC-PLS13 ,6,2,2024,2,37363,S,2024,100,96,0,80,0,0,45,45,10,0,0,1,1,96.0,0,0,2F-5,
FIUNA_ALUMNO_011695,13803,ORGANIZACION DE EMPRESAS,MEC-PLS13 ,6,2,2024,2,37363,S,2024,100,96,0,80,0,0,45,45,10,0,0,1,1,96.0,0,0,2F-5,
FIUNA_ALUMNO_010905,13803,ORGANIZACION DE EMPRESAS,ELE-PLS13 ,6,2,2024,2,37329,N,2024,70,60,0,100,0,0,40,40,20,0,0,1,1,72.0,0,0,,
FIUNA_ALUMNO_011810,13803,ORGANIZACION DE EMPRESAS,ELE-PLS13 ,6,2,2024,2,37329,N,2024,70,60,0,100,0,0,40,40,20,0,0,1,1,72.0,0,0,,
FIUNA_ALUMNO_010908,13803,ORGANIZACION DE EMPRESAS,ELE-PLS13 ,6,2,2024,2,36486,S,2024,0,90,0,80,0,0,45,45,10,0,0,1,1,62.0,0,0,2F-5,
FIUNA_ALUMNO_011891,13803,ORGANIZACION DE EMPRESAS,ELE-PLS13 ,6,2,2024,2,36486,S,2024,0,90,0,80,0,0,45,45,10,0,0,1,1,62.0,0,0,2F-5,
FIUNA_ALUMNO_009078,13803,ORGANIZACION DE EMPRESAS,CIV-PLS13 ,7,2,2024,2,0,N,0,0,0,0,0,0,20,40,40,0,0,0,0,0,0.0,0,0,,
FIUNA_ALUMNO_010288,13803,ORGANIZACION DE EMPRESAS,CIV-PLS13 ,7,2,2024,2,0,N,0,0,0,0,0,0,20,40,40,0,0,0,0,0,0.0,0,0,,
FIUNA_ALUMNO_010913,13803,ORGANIZACION DE EMPRESAS,CIV-PLS13 ,7,2,2024,2,37364,S,2024,100,85,0,80,0,0,45,45,10,0,0,1,1,91.0,0,0,1F-5,
FIUNA_ALUMNO_011814,13803,ORGANIZACION DE EMPRESAS,CIV-PLS13 ,7,2,2024,2,37364,S,2024,100,85,0,80,0,0,45,45,10,0,0,1,1,91.0,0,0,1F-5,
FIUNA_ALUMNO_011075,13803,ORGANIZACION DE EMPRESAS,CIV-PLS13 ,7,2,2024,2,37333,S,2024,73,85,0,67,0,0,40,40,20,0,0,1,1,77.0,0,0,1F-5,
FIUNA_ALUMNO_011722,13803,ORGANIZACION DE EMPRESAS,CIV-PLS13 ,7,2,2024,2,37333,S,2024,73,85,0,67,0,0,40,40,20,0,0,1,1,77.0,0,0,1F-5,
FIUNA_ALUMNO_007114,13803,ORGANIZACION DE EMPRESAS,MCT-PLS13 ,6,2,2024,2,37329,S,2024,67,90,0,100,0,0,40,40,20,0,0,1,1,83.0,0,0,2F-4,
FIUNA_ALUMNO_009569,13803,ORGANIZACION DE EMPRESAS,MCT-PLS13 ,6,2,2024,2,37329,S,2024,67,90,0,100,0,0,40,40,20,0,0,1,1,83.0,0,0,2F-4,
FIUNA_ALUMNO_009968,13803,ORGANIZACION DE EMPRESAS,MEC-PLS13 ,6,2,2024,2,37360,N,2024,63,85,0,100,0,0,40,40,20,0,0,1,1,80.0,65,0,,
FIUNA_ALUMNO_010613,13803,ORGANIZACION DE EMPRESAS,MEC-PLS13 ,6,2,2024,2,37360,N,2024,63,85,0,100,0,0,40,40,20,0,0,1,1,80.0,65,0,,
FIUNA_ALUMNO_009093,13803,ORGANIZACION DE EMPRESAS,CIV-PLS13 ,7,2,2024,2,37590,S,2024,85,89,0,80,0,0,45,45,10,0,0,1,1,86.0,0,0,2F-4,
FIUNA_ALUMNO_010370,13803,ORGANIZACION DE EMPRESAS,CIV-PLS13 ,7,2,2024,2,37590,S,2024,85,89,0,80,0,0,45,45,10,0,0,1,1,86.0,0,0,2F-4,
FIUNA_ALUMNO_010623,13803,ORGANIZACION DE EMPRESAS,CIV-PLS13 ,7,2,2024,2,37364,S,2024,100,93,0,80,0,0,45,45,10,0,0,1,1,95.0,0,0,1F-5,
FIUNA_ALUMNO_011727,13803,ORGANIZACION DE EMPRESAS,CIV-PLS13 ,7,2,2024,2,37364,S,2024,100,93,0,80,0,0,45,45,10,0,0,1,1,95.0,0,0,1F-5,
FIUNA_ALUMNO_010924,13803,ORGANIZACION DE EMPRESAS,MCT-PLS13 ,6,2,2024,2,37363,S,2024,100,91,0,80,0,0,45,45,10,0,0,1,1,94.0,0,0,2F-5,
FIUNA_ALUMNO_011729,13803,ORGANIZACION DE EMPRESAS,MCT-PLS13 ,6,2,2024,2,37363,S,2024,100,91,0,80,0,0,45,45,10,0,0,1,1,94.0,0,0,2F-5,
FIUNA_ALUMNO_010625,13803,ORGANIZACION DE EMPRESAS,MCT-PLS13 ,6,2,2024,2,37363,S,2024,93,86,0,80,0,0,45,45,10,0,0,1,1,89.0,0,0,2F-4,
FIUNA_ALUMNO_011856,13803,ORGANIZACION DE EMPRESAS,MCT-PLS13 ,6,2,2024,2,37363,S,2024,93,86,0,80,0,0,45,45,10,0,0,1,1,89.0,0,0,2F-4,
FIUNA_ALUMNO_009120,13803,ORGANIZACION DE EMPRESAS,CIV-PLS13 ,7,2,2024,2,37328,S,2024,60,60,0,100,0,0,40,40,20,0,0,1,1,68.0,0,0,2F-3,
FIUNA_ALUMNO_009982,13803,ORGANIZACION DE EMPRESAS,CIV-PLS13 ,7,2,2024,2,37328,S,2024,60,60,0,100,0,0,40,40,20,0,0,1,1,68.0,0,0,2F-3,
FIUNA_ALUMNO_006598,13803,ORGANIZACION DE EMPRESAS,CIV-PLS13 ,7,2,2024,2,37364,S,2024,94,95,0,80,0,0,45,45,10,0,0,1,1,93.0,0,0,2F-5,
FIUNA_ALUMNO_007406,13803,ORGANIZACION DE EMPRESAS,CIV-PLS13 ,7,2,2024,2,37364,S,2024,94,95,0,80,0,0,45,45,10,0,0,1,1,93.0,0,0,2F-5,
FIUNA_ALUMNO_011227,13803,ORGANIZACION DE EMPRESAS,CGF-PLS13 ,6,2,2024,2,36486,S,2024,0,0,0,33,0,0,40,40,20,0,0,1,0,55.0,0,0,1F-5,
FIUNA_ALUMNO_011817,13803,ORGANIZACION DE EMPRESAS,CGF-PLS13 ,6,2,2024,2,36486,S,2024,0,0,0,33,0,0,40,40,20,0,0,1,0,55.0,0,0,1F-5,
FIUNA_ALUMNO_006252,13803,ORGANIZACION DE EMPRESAS,CGF-PLS13 ,6,2,2024,2,36486,S,2024,0,0,0,0,0,0,40,40,20,0,0,1,0,63.0,0,0,1F-5,
FIUNA_ALUMNO_007436,13803,ORGANIZACION DE EMPRESAS,CGF-PLS13 ,6,2,2024,2,36486,S,2024,0,0,0,0,0,0,40,40,20,0,0,1,0,63.0,0,0,1F-5,
FIUNA_ALUMNO_010629,13803,ORGANIZACION DE EMPRESAS,CIV-PLS13 ,7,2,2024,2,37364,N,2024,100,92,0,80,0,0,45,45,10,0,0,1,1,94.0,0,0,,
FIUNA_ALUMNO_011735,13803,ORGANIZACION DE EMPRESAS,CIV-PLS13 ,7,2,2024,2,37364,N,2024,100,92,0,80,0,0,45,45,10,0,0,1,1,94.0,0,0,,
FIUNA_ALUMNO_006603,13803,ORGANIZACION DE EMPRESAS,CIV-PLS13 ,7,2,2024,2,37328,S,2024,47,85,0,100,0,0,40,40,20,0,0,1,1,73.0,0,0,2F-4,
FIUNA_ALUMNO_007484,13803,ORGANIZACION DE EMPRESAS,CIV-PLS13 ,7,2,2024,2,37328,S,2024,47,85,0,100,0,0,40,40,20,0,0,1,1,73.0,0,0,2F-4,
FIUNA_ALUMNO_009136,13803,ORGANIZACION DE EMPRESAS,CGF-PLS13 ,6,2,2024,2,36486,S,2024,89,80,0,0,0,20,40,40,0,0,0,1,1,62.0,0,0,1F-4,
FIUNA_ALUMNO_010322,13803,ORGANIZACION DE EMPRESAS,CGF-PLS13 ,6,2,2024,2,36486,S,2024,89,80,0,0,0,20,40,40,0,0,0,1,1,62.0,0,0,1F-4,
FIUNA_ALUMNO_011088,13803,ORGANIZACION DE EMPRESAS,CIV-PLS13 ,7,2,2024,2,37364,S,2024,94,96,0,80,0,0,45,45,10,0,0,1,1,94.0,0,0,2F-5,
